id,parent_id,name,name_en,area
550703,5507,ไหล่น่าน,LAI NAN,
550704,5507,ตาลชุม,TAN CHUM,
550705,5507,นาเหลือง,NA LUEANG,
550706,5507,ส้าน,SAN,
550707,5507,น้ำมวบ,NAM MUAP,
550708,5507,น้ำปั้ว,NAM PUA,
550709,5507,ยาบหัวนา,YAP HUA NA,
550710,5507,ปงสนุก,PONG SANUK,
550711,5507,อ่ายนาไลย,I NA LAI,
550712,5507,ส้านนาหนองใหม่,SANNA NONG MAI,
550713,5507,แม่ขะนิง,MAE KHANING,
550714,5507,แม่สาคร,MAE SAKHON,
550715,5507,จอมจันทร์,CHOM CHAN,
550716,5507,แม่สา,MAE SA,
550717,5507,ทุ่งศรีทอง,THUNG SI THONG,
550801,5508,ปอน,PON,
550802,5508,งอบ,NGOP,
550803,5508,และ,LAE,
550804,5508,ทุ่งช้าง,THUNG CHANG,
550901,5509,เชียงกลาง,CHIANG KLANG,
550902,5509,เปือ,PUEA,
550903,5509,เชียงคาน,CHIANG KHAN,
550904,5509,พระธาตุ,PHRATHAT,
550908,5509,พญาแก้ว,PHAYA KAEO,
550909,5509,พระพุทธบาท,PHRAPHUTTHABAT,
551001,5510,นาทะนุง,NA THANUNG,
551002,5510,บ่อแก้ว,BO KAEO,
551003,5510,เมืองลี,MUEANG LI,
551004,5510,ปิงหลวง,PING LUANG,
551101,5511,ดู่พงษ์,DU PHONG,
551102,5511,ป่าแลวหลวง,PA LAEO LUANG,
551103,5511,พงษ์,PHONG,
551201,5512,บ่อเกลือเหนือ,BO KLUEA NUEA,
551202,5512,บ่อเกลือใต้,BO KLUEA TAI,
551204,5512,ภูฟ้า,PHU FA,
551205,5512,ดงพญา,DONG PHAYA,
551301,5513,นาไร่หลวง,NA RAI LUANG,
551302,5513,ชนแดน,CHON DAEN,
551303,5513,ยอด,YOT,
551401,5514,ม่วงตึ๊ด,MUANG TUET,
551402,5514,นาปัง,NA PANG,
551403,5514,น้ำแก่น,NAM KAEN,
551404,5514,น้ำเกี๋ยน,NAM KIAN,
551405,5514,เมืองจัง,MUEANG CHANG,
551406,5514,ท่าน้าว,THA NAO,
551407,5514,ฝายแก้ว,FAI KAEO,
551501,5515,ห้วยโก๋น,HUAI KON,
551502,5515,ขุนน่าน,KHUN NAN,
560101,5601,เวียง,WIANG,
560102,5601,แม่ต๋ำ,MAE TAM,
560104,5601,แม่นาเรือ,MAE NA RUEA,
560105,5601,บ้านตุ่น,BAN TUN,
560106,5601,บ้านต๊ำ,BAN TAM,
560107,5601,บ้านต๋อม,BAN TOM,
560108,5601,แม่ปืม,MAE PUEM,
560110,5601,แม่กา,MAE KA,
560111,5601,บ้านใหม่,BAN MAI,
560112,5601,จำป่าหวาย,CHAMPA WAI,
560113,5601,ท่าวังทอง,THA WANG THONG,
560114,5601,แม่ใส,MAE SAI,
560115,5601,บ้านสาง,BAN SANG,
560116,5601,ท่าจำปี,THA CHAMPI,
560118,5601,สันป่าม่วง,SAN PA MUANG,
560201,5602,ห้วยข้าวก่ำ,HUAI KHAO KAM,
560202,5602,จุน,CHUN,
560203,5602,ลอ,LO,
560204,5602,หงส์หิน,HONG HIN,
560205,5602,ทุ่งรวงทอง,THUNG RUANG THONG,
560206,5602,ห้วยยางขาม,HUAI YANG KHAM,
560207,5602,พระธาตุขิงแกง,PHRATHAT KHING KAENG,
560301,5603,หย่วน,YUAN,
560306,5603,น้ำแวน,NAM WAEN,
560307,5603,เวียง,WIANG,
560308,5603,ฝายกวาง,FAI KWANG,
560309,5603,เจดีย์คำ,CHEDI KHAM,
560310,5603,ร่มเย็น,ROM YEN,
560311,5603,เชียงบาน,CHIANG BAN,
560312,5603,แม่ลาว,MAE LAO,
560313,5603,อ่างทอง,ANG THONG,
560314,5603,ทุ่งผาสุข,THUNG PHA SUK,
560401,5604,เชียงม่วน,CHIANG MUAN,
560402,5604,บ้านมาง,BAN MANG,
560403,5604,สระ,SA,
560501,5605,ดอกคำใต้,DOK KHAMTAI,
560502,5605,ดอนศรีชุม,DON SI CHUM,
560503,5605,บ้านถ้ำ,BAN THAM,
560504,5605,บ้านปิน,BAN PIN,
560505,5605,ห้วยลาน,HUAI LAN,
560506,5605,สันโค้ง,SAN KHONG,
560507,5605,ป่าซาง,PA SANG,
560508,5605,หนองหล่ม,NONG LOM,
560509,5605,ดงสุวรรณ,DONG SUWAN,
560510,5605,บุญเกิด,BUNKOET,
560511,5605,สว่างอารมณ์,SAWANG AROM,
560512,5605,คือเวียง,KHUE WIANG,
560601,5606,ปง,PONG,
560602,5606,ควร,KHUAN,
560603,5606,ออย,OI,
560604,5606,งิม,NGIM,
560605,5606,ผาช้างน้อย,PHA CHANG NOI,
560606,5606,นาปรัง,NA PRANG,
560607,5606,ขุนควร,KHUN KHUAN,
560701,5607,แม่ใจ,MAE CHAI,
560702,5607,ศรีถ้อย,SI THOI,
560703,5607,แม่สุก,MAE SUK,
560704,5607,ป่าแฝก,PA FAEK,
560705,5607,บ้านเหล่า,BAN LAO,
560706,5607,เจริญราษฎร์,CHAROEN RAT,
560801,5608,ภูซาง,PHU SANG,
560802,5608,ป่าสัก,PA SAK,
560803,5608,ทุ่งกล้วย,THUNG KLUAI,
560804,5608,เชียงแรง,CHIANG RAENG,
560805,5608,สบบง,SOP BONG,
560901,5609,ห้วยแก้ว,HUAI KAEO,
560902,5609,ดงเจน,DONG CHEN,
560903,5609,แม่อิง,MAE ING,
570101,5701,เวียง,WIANG,
570102,5701,รอบเวียง,ROP WIANG,
570103,5701,บ้านดู่,BAN DU,
570104,5701,นางแล,NANG LAE,
570105,5701,แม่ข้าวต้ม,MAE KHAO TOM,
570106,5701,แม่ยาว,MAE YAO,
570107,5701,สันทราย,SAN SAI,
570111,5701,แม่กรณ์,MAE KON,
570112,5701,ห้วยชมภู,HUAI CHOMPHU,
570113,5701,ห้วยสัก,HUAI SAK,
570114,5701,ริมกก,RIM KOK,
570115,5701,ดอยลาน,DOI LAN,
570116,5701,ป่าอ้อดอนชัย,PA O DON CHAI,
570118,5701,ท่าสาย,THA SAI,
570120,5701,ดอยฮาง,DOI HANG,
570121,5701,ท่าสุด,THA SUT,
570202,5702,เวียงชัย,WIANG CHAI,
570203,5702,ผางาม,PHA NGAM,
570204,5702,เวียงเหนือ,WIANG NUEA,
570206,5702,ดอนศิลา,DON SILA,
570208,5702,เมืองชุม,MUEANG CHUM,
570301,5703,เวียง,WIANG,
570302,5703,สถาน,SATHAN,
570303,5703,ครึ่ง,KHRUENG,
570304,5703,บุญเรือง,BUNRUEANG,
570305,5703,ห้วยซ้อ,HUAI SO,
570308,5703,ศรีดอนชัย,SI DON CHAI,
570310,5703,ริมโขง,RIM KHONG,
570401,5704,เวียง,WIANG,
570402,5704,งิ้ว,NGIO,
570403,5704,ปล้อง,PLONG,
570404,5704,แม่ลอย,MAE LOI,
570405,5704,เชียงเคี่ยน,CHIANG KHIAN,
570409,5704,ตับเต่า,TAP TAO,
570410,5704,หงาว,NGAO,
570411,5704,สันทรายงาม,SAN SAI NGAM,
570412,5704,ศรีดอนไชย,SI DON CHAI,
570413,5704,หนองแรด,NONG RAET,
570501,5705,สันมะเค็ด,SAN MAKHET,
570502,5705,แม่อ้อ,MAE O,
570503,5705,ธารทอง,THAN THONG,
570504,5705,สันติสุข,SANTI SUK,
570505,5705,ดอยงาม,DOI NGAM,
570506,5705,หัวง้ม,HUA NGOM,
570507,5705,เจริญเมือง,CHAROEN MUEANG,
570508,5705,ป่าหุ่ง,PA HUNG,
570509,5705,ม่วงคำ,MUANG KHAM,
570510,5705,ทรายขาว,SAI KHAO,
570511,5705,สันกลาง,SAN KLANG,
570512,5705,แม่เย็น,MAE YEN,
570513,5705,เมืองพาน,MUEANG PHAN,
570514,5705,ทานตะวัน,THAN TAWAN,
570515,5705,เวียงห้าว,WIANG HAO,
570601,5706,ป่าแดด,PA DAET,
570602,5706,ป่าแงะ,PA NGAE,
570603,5706,สันมะค่า,SAN MAKHA,
570605,5706,โรงช้าง,RONG CHANG,
570606,5706,ศรีโพธิ์เงิน,SI PHO NGOEN,
570701,5707,แม่จัน,MAE CHAN,
570702,5707,จันจว้า,CHAN CHAWA,
570703,5707,แม่คำ,MAE KHAM,
570704,5707,ป่าซาง,PA SANG,
570705,5707,สันทราย,SAN SAI,
570706,5707,ท่าข้าวเปลือก,THA KHAO PLUEAK,
570708,5707,ป่าตึง,PA TUENG,
570710,5707,แม่ไร่,MAE RAI,
570711,5707,ศรีค้ำ,SI KHAM,
570712,5707,จันจว้าใต้,CHAN CHAWA TAI,
570713,5707,จอมสวรรค์,CHOM SAWAN,
570801,5708,เวียง,WIANG,
570802,5708,ป่าสัก,PA SAK,
570803,5708,บ้านแซว,BAN SAEO,
570804,5708,ศรีดอนมูล,SI DON MUN,
570805,5708,แม่เงิน,MAE NGOEN,
570806,5708,โยนก,YONOK,
570901,5709,แม่สาย,MAE SAI,
570902,5709,ห้วยไคร้,HUAI KHRAI,
570903,5709,เกาะช้าง,KO CHANG,
570904,5709,โป่งผา,PONG PHA,
570905,5709,ศรีเมืองชุม,SI MUEANG CHUM,
570906,5709,เวียงพางคำ,WIANG PHANG KHAM,
570908,5709,บ้านด้าย,BAN DAI,
570909,5709,โป่งงาม,PONG NGAM,
571001,5710,แม่สรวย,MAE SARUAI,
571002,5710,ป่าแดด,PA DAET,
571003,5710,แม่พริก,MAE PHRIK,
571004,5710,ศรีถ้อย,SI THOI,
571005,5710,ท่าก๊อ,THA KO,
571006,5710,วาวี,WAWI,
571007,5710,เจดีย์หลวง,CHEDI LUANG,
571101,5711,สันสลี,SAN SALI,
571102,5711,เวียง,WIANG,
571103,5711,บ้านโป่ง,BAN PONG,
571104,5711,ป่างิ้ว,PA NGIO,
571105,5711,เวียงกาหลง,WIANG KALONG,
571106,5711,แม่เจดีย์,MAE CHEDI,
571107,5711,แม่เจดีย์ใหม่,MAE CHEDI MAI,
571201,5712,แม่เปา,MAE PAO,
571202,5712,แม่ต๋ำ,MAE TAM,
571203,5712,ไม้ยา,MAI YA,
571204,5712,เม็งราย,MENGRAI,
571205,5712,ตาดควัน,TAT KHWAN,
571301,5713,ม่วงยาย,MUANG YAI,
571302,5713,ปอ,PO,
571303,5713,หล่ายงาว,LAI NGAO,
571304,5713,ท่าข้าม,THA KHAM,
571401,5714,ต้า,TA,
571402,5714,ป่าตาล,PA TAN,
571403,5714,ยางฮอม,YANG HOM,
571501,5715,เทอดไทย,THOET THAI,
571502,5715,แม่สลองใน,MAE SALONG NAI,
571503,5715,แม่สลองนอก,MAE SALONG NOK,
571504,5715,แม่ฟ้าหลวง,MAE FA LUANG,
571601,5716,ดงมะดะ,DONG MADA,
571602,5716,จอมหมอกแก้ว,CHOM MOK KAEO,
571603,5716,บัวสลี,BUA SALI,
571604,5716,ป่าก่อดำ,PA KO DAM,
571605,5716,โป่งแพร่,PONG PHRAE,
571701,5717,ทุ่งก่อ,THUNG KO,
571702,5717,ดงมหาวัน,DONG MAHAWAN,
571703,5717,ป่าซาง,PA SANG,
571801,5718,ปงน้อย,PONG NOI,
571802,5718,โชคชัย,CHOK CHAI,
571803,5718,หนองป่าก่อ,NONG PA KO,
580101,5801,จองคำ,CHONG KHAM,
580102,5801,ห้วยโป่ง,HUAI PONG,
580103,5801,ผาบ่อง,PHA BONG,
580104,5801,ปางหมู,PANG MU,
580105,5801,หมอกจำแป่,MOK CHAMPAE,
580106,5801,ห้วยผา,HUAI PHA,
580109,5801,ห้วยปูลิง,HUAI PU LING,
580201,5802,ขุนยวม,KHUN YUAM,
580202,5802,แม่เงา,MAE NGAO,
580203,5802,เมืองปอน,MUEANG PON,
580204,5802,แม่ยวมน้อย,MAE YUAM NOI,
580205,5802,แม่กิ๊,MAE KI,
580206,5802,แม่อูคอ,MAE U KHO,
580301,5803,เวียงใต้,WIANG TAI,
580302,5803,เวียงเหนือ,WIANG NUEA,
580303,5803,แม่นาเติง,MAE NA TOENG,
580304,5803,แม่ฮี้,MAE HI,
580305,5803,ทุ่งยาว,THUNG YAO,
580306,5803,เมืองแปง,MUEANG PAENG,
580307,5803,โป่งสา,PONG SA,
580401,5804,บ้านกาศ,BAN KAT,
580402,5804,แม่สะเรียง,MAE SARIANG,
580403,5804,แม่คง,MAE KHONG,
580404,5804,แม่เหาะ,MAE HO,
580405,5804,แม่ยวม,MAE YUAM,
580406,5804,เสาหิน,SAO HIN,
580408,5804,ป่าแป๋,PA PAE,
580501,5805,แม่ลาน้อย,MAE LA NOI,
580502,5805,แม่ลาหลวง,MAE LA LUANG,
580503,5805,ท่าผาปุ้ม,THA PHA PUM,
580504,5805,แม่โถ,MAE THO,
580505,5805,ห้วยห้อม,HUAI HOM,
580506,5805,แม่นาจาง,MAE NA CHANG,
580507,5805,สันติคีรี,SANTI KHIRI,
580508,5805,ขุนแม่ลาน้อย,KHUN MAE LA NOI,
580601,5806,สบเมย,SOP MOEI,
580602,5806,แม่คะตวน,MAE KHATUAN,
580603,5806,กองก๋อย,KONG KOI,
580604,5806,แม่สวด,MAE SUAT,
580605,5806,ป่าโปง,PA PONG,
580606,5806,แม่สามแลบ,MAE SAM LAEP,
580701,5807,สบป่อง,SOP PONG,
580702,5807,ปางมะผ้า,PANG MAPHA,
580703,5807,ถ้ำลอด,THAM LOT,
580704,5807,นาปู่ป้อม,NA PU POM,
600101,6001,ปากน้ำโพ,PAK NAM PHO,
600102,6001,กลางแดด,KLANG DAET,
600103,6001,เกรียงไกร,KRIANGKRAI,
600104,6001,แควใหญ่,KHWAE YAI,
600105,6001,ตะเคียนเลื่อน,TAKHIAN LUEAN,
600106,6001,นครสวรรค์ตก,NAKHON SAWAN TOK,
600107,6001,นครสวรรค์ออก,NAKHON SAWAN OK,
600108,6001,บางพระหลวง,BANG PHRA LUANG,
600109,6001,บางม่วง,BANG MUANG,
600110,6001,บ้านมะเกลือ,BAN MAKLUEA,
600111,6001,บ้านแก่ง,BAN KAENG,
600112,6001,พระนอน,PHRA NON,
600113,6001,วัดไทร,WAT SAI,
600114,6001,หนองกรด,NONG KROT,
600115,6001,หนองกระโดน,NONG KRADON,
600116,6001,หนองปลิง,NONG PLING,
600117,6001,บึงเสนาท,BUENG SENAT,
600201,6002,โกรกพระ,KROK PHRA,
600202,6002,ยางตาล,YANG TAN,
600203,6002,บางมะฝ่อ,BANG MAFO,
600204,6002,บางประมุง,BANG PRAMUNG,
600205,6002,นากลาง,NA KLANG,
600206,6002,ศาลาแดง,SALA DAENG,
600207,6002,เนินกว้าว,NOEN KWAO,
600208,6002,เนินศาลา,NOEN SALA,
600209,6002,หาดสูง,HAT SUNG,
600301,6003,ชุมแสง,CHUM SAENG,
600302,6003,ทับกฤช,THAP KRIT,
600303,6003,พิกุล,PHIKUN,
600304,6003,เกยไชย,KOEI CHAI,
600305,6003,ท่าไม้,THA MAI,
600306,6003,บางเคียน,BANG KHIAN,
600307,6003,หนองกระเจา,NONG KRACHAO,
600308,6003,พันลาน,PHAN LAN,
600309,6003,โคกหม้อ,KHOK MO,
600310,6003,ไผ่สิงห์,PHAI SING,
600311,6003,ฆะมัง,KHA MANG,
600312,6003,ทับกฤชใต้,THAP KRIT TAI,
600401,6004,หนองบัว,NONG BUA,
600402,6004,หนองกลับ,NONG KLAP,
600403,6004,ธารทหาร,THAN THAHAN,
600404,6004,ห้วยร่วม,HUAI RUAM,
600405,6004,ห้วยถั่วใต้,HUAI THUA TAI,
600406,6004,ห้วยถั่วเหนือ,HUAI THUA NUEA,
600407,6004,ห้วยใหญ่,HUAI YAI,
600408,6004,ทุ่งทอง,THUNG THONG,
600409,6004,วังบ่อ,WANG BO,
600501,6005,ท่างิ้ว,THA NGIO,
600502,6005,บางตาหงาย,BANG TA NGAI,
600503,6005,หูกวาง,HU KWANG,
600504,6005,อ่างทอง,ANG THONG,
600505,6005,บ้านแดน,BAN DAEN,
600506,6005,บางแก้ว,BANG KAEO,
600507,6005,ตาขีด,TA KHIT,
600508,6005,ตาสัง,TA SANG,
600509,6005,ด่านช้าง,DAN CHANG,
600510,6005,หนองกรด,NONG KROT,
600511,6005,หนองตางู,NONG TA NGU,
600512,6005,บึงปลาทู,BUENG PLA THU,
600513,6005,เจริญผล,CHAROEN PHON,
600601,6006,มหาโพธิ,MAHAPHO,
600602,6006,เก้าเลี้ยว,KAO LIAO,
600603,6006,หนองเต่า,NONG TAO,
600604,6006,เขาดิน,KHAO DIN,
600605,6006,หัวดง,HUA DONG,
600701,6007,ตาคลี,TA KHLI,
600702,6007,ช่องแค,CHONG KHAE,
600703,6007,จันเสน,CHAN SEN,
600704,6007,ห้วยหอม,HUAI HOM,
600705,6007,หัวหวาย,HUA WAI,
600706,6007,หนองโพ,NONG PHO,
600707,6007,หนองหม้อ,NONG MO,
600708,6007,สร้อยทอง,SOI THONG,
600709,6007,ลาดทิพรส,LAT THIPPHAROT,
600710,6007,พรหมนิมิต,PHROM NIMIT,
600801,6008,ท่าตะโก,THA TAKO,
600802,6008,พนมรอก,PHANOM ROK,
600803,6008,หัวถนน,HUA THANON,
600804,6008,สายลำโพง,SAI LAMPHONG,
600805,6008,วังมหากร,WANG MAHAKON,
600806,6008,ดอนคา,DON KHA,
600807,6008,ทำนบ,THAMNOP,
600808,6008,วังใหญ่,WANG YAI,
600809,6008,พนมเศษ,PHANOM SET,
600810,6008,หนองหลวง,NONG LUANG,
600901,6009,โคกเดื่อ,KHOK DUEA,
600902,6009,สำโรงชัย,SAMRONG CHAI,
600903,6009,วังน้ำลัด,WANG NAM LAT,
600904,6009,ตะคร้อ,TAKHRO,
600905,6009,โพธิ์ประสาท,PHO PRASAT,
600906,6009,วังข่อย,WANG KHOI,
600907,6009,นาขอม,NA KHOM,
600908,6009,ไพศาลี,PHAISALI,
601001,6010,พยุหะ,PHAYUHA,
601002,6010,เนินมะกอก,NOEN MAKOK,
601003,6010,นิคมเขาบ่อแก้ว,NIKHOM KHAO BO KAEO,
601004,6010,ม่วงหัก,MUANG HAK,
601005,6010,ยางขาว,YANG KHAO,
601006,6010,ย่านมัทรี,YAN MATSI,
601007,6010,เขาทอง,KHAO THONG,
601008,6010,ท่าน้ำอ้อย,THA NAM OI,
601009,6010,น้ำทรง,NAM SONG,
601010,6010,เขากะลา,KHAO KALA,
601011,6010,สระทะเล,SA THALE,
601101,6011,ลาดยาว,LAT YAO,
601102,6011,ห้วยน้ำหอม,HUAI NAM HOM,
601103,6011,วังม้า,WANG MA,
601104,6011,วังเมือง,WANG MUEANG,
601105,6011,สร้อยละคร,SOI LAKHON,
601106,6011,มาบแก,MAP KAE,
601107,6011,หนองยาว,NONG YAO,
601108,6011,หนองนมวัว,NONG NOM WUA,
601109,6011,บ้านไร่,BAN RAI,
601110,6011,เนินขี้เหล็ก,NOEN KHI LEK,
